timestamp,image,x,y,event
1747833968.2072668,DSC_0004.JPG,0.0,0.0,image_on
1747833968.2276194,DSC_0004.JPG,0.0,0.0,image_on
1747833968.2427042,DSC_0004.JPG,0.0,0.0,image_on
1747833968.2597067,DSC_0004.JPG,0.0,0.0,image_on
1747833968.284705,DSC_0004.JPG,,,image_on
1747833968.304708,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3257284,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3430028,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3640094,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3800056,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3960204,DSC_0004.JPG,0.0,0.0,image_on
1747833968.4120512,DSC_0004.JPG,0.0,0.0,image_on
1747833968.4277372,DSC_0004.JPG,0.0,0.0,image_on
1747833968.4595246,DSC_0004.JPG,,,image_on
1747833968.4755247,DSC_0004.JPG,0.0,0.0,image_on
1747833968.4915211,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5065553,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5235236,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5395343,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5560665,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5730674,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5900624,DSC_0004.JPG,0.0,0.0,image_on
1747833968.618058,DSC_0004.JPG,,,image_on
1747833968.6370785,DSC_0004.JPG,0.0,0.0,image_on
1747833968.6565998,DSC_0004.JPG,0.0,0.0,image_on
1747833968.6726227,DSC_0004.JPG,0.0,0.0,image_on
1747833968.6975942,DSC_0004.JPG,0.0,0.0,image_on
1747833968.713595,DSC_0004.JPG,0.0,0.0,image_on
1747833968.7296064,DSC_0004.JPG,0.0,0.0,image_on
1747833968.7455587,DSC_0004.JPG,0.0,0.0,image_on
1747833968.760816,DSC_0004.JPG,0.0,0.0,image_on
1747833968.7920768,DSC_0004.JPG,,,image_on
1747833968.808074,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8260787,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8436124,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8616185,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8751214,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8937147,DSC_0004.JPG,0.0,0.0,image_on
1747833968.910005,DSC_0004.JPG,0.0,0.0,image_on
1747833968.9270847,DSC_0004.JPG,0.0,0.0,image_on
1747833968.965587,DSC_0004.JPG,,,image_on
1747833968.9815927,DSC_0004.JPG,0.0,0.0,image_on
1747833969.012075,DSC_0004.JPG,0.0,0.0,image_on
1747833969.0279763,DSC_0004.JPG,0.0,0.0,image_on
1747833969.0451257,DSC_0004.JPG,0.0,0.0,image_on
1747833969.0586102,DSC_0004.JPG,0.0,0.0,image_on
1747833969.0773406,DSC_0004.JPG,0.0,0.0,image_on
1747833969.090831,DSC_0004.JPG,0.0,0.0,image_on
1747833969.1237485,DSC_0004.JPG,,,image_on
1747833969.1382928,DSC_0004.JPG,0.0,0.0,image_on
1747833969.161799,DSC_0004.JPG,0.0,0.0,image_on
1747833969.176435,DSC_0004.JPG,0.0,0.0,image_on
1747833969.192926,DSC_0004.JPG,0.0,0.0,image_on
1747833969.2100618,DSC_0004.JPG,0.0,0.0,image_on
1747833969.227078,DSC_0004.JPG,0.0,0.0,image_on
1747833969.2462912,DSC_0004.JPG,0.0,0.0,image_on
1747833969.2618003,DSC_0004.JPG,0.0,0.0,image_on
1747833969.2938762,DSC_0004.JPG,,,image_on
1747833969.3098724,DSC_0004.JPG,0.0,0.0,image_on
1747833969.3289127,DSC_0004.JPG,0.0,0.0,image_on
1747833969.3434412,DSC_0004.JPG,0.0,0.0,image_on
1747833969.3613088,DSC_0004.JPG,0.0,0.0,image_on
1747833969.375075,DSC_0004.JPG,0.0,0.0,image_on
1747833969.3943002,DSC_0004.JPG,0.0,0.0,image_on
1747833969.4104142,DSC_0004.JPG,0.0,0.0,image_on
1747833969.4284291,DSC_0004.JPG,0.0,0.0,image_on
1747833969.4519553,DSC_0004.JPG,,,image_on
1747833969.4719663,DSC_0004.JPG,0.0,0.0,image_on
1747833969.4959671,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5099561,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5269597,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5460622,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5619898,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5774298,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5935304,DSC_0004.JPG,0.0,0.0,image_on
1747833969.6251283,DSC_0004.JPG,,,image_on
